Country,Cowcode,Year,Independent Country?,Group Name,Group Proportion,Group Estimate,Outlier,Anchor
Thailand,800,2006,1,christian,,0.6242398,0,0
Thailand,800,2006,1,muslim,,4.388226,0,0
Thailand,800,2006,1,buddhist,,94.64447,0,0
Thailand,800,2007,1,buddhist,,94.65096,0,0
Thailand,800,2007,1,muslim,5,4.400972,0,0
Thailand,800,2007,1,christian,,0.62624,0,0
Thailand,800,2007,1,other,,0.3218231,0,0
Thailand,800,2008,1,other,,0.3005524,0,0
Thailand,800,2008,1,muslim,,4.413755,0,0
Thailand,800,2008,1,christian,,0.6282464,0,0
Thailand,800,2008,1,buddhist,,94.65745,0,0
Thailand,800,2009,1,muslim,,4.426574,0,0
Thailand,800,2009,1,other,,0.2792511,0,0
Thailand,800,2009,1,buddhist,,94.66392,0,0
Thailand,800,2009,1,christian,,0.630259,0,0
Thailand,800,2010,1,muslim,,4.439428,0,0
Thailand,800,2010,1,christian,,0.6322783,0,0
Thailand,800,2010,1,buddhist,,94.67039,0,0
Thailand,800,2010,1,other,,0.2579041,0,0
Thailand,800,2011,1,other,,0.2365265,0,0
Thailand,800,2011,1,buddhist,,94.67685,0,0
Thailand,800,2011,1,christian,,0.6343041,0,0
Thailand,800,2011,1,muslim,,4.452317,0,0
Thailand,800,2012,1,buddhist,,94.6833,0,0
Thailand,800,2012,1,other,,0.215126,0,0
Thailand,800,2012,1,christian,,0.6363363,0,0
Thailand,800,2012,1,muslim,,4.465242,0,0
Thailand,800,2013,1,buddhist,,94.68974,0,0
Thailand,800,2013,1,muslim,,4.478203,0,0
Thailand,800,2013,1,other,,0.1936798,0,0
Thailand,800,2013,1,christian,,0.6383746,0,0
Cambodia,811,1945,0,other,,,0,0
Cambodia,811,1945,0,buddhist,,,0,0
Cambodia,811,1945,0,muslim,,,0,0
Cambodia,811,1946,0,buddhist,,,0,0
Cambodia,811,1946,0,other,,,0,0
Cambodia,811,1946,0,muslim,,,0,0
Cambodia,811,1947,0,muslim,,,0,0
Cambodia,811,1947,0,other,,,0,0
Cambodia,811,1947,0,buddhist,,,0,0
Cambodia,811,1948,0,other,,,0,0
Cambodia,811,1948,0,muslim,,,0,0
Cambodia,811,1948,0,buddhist,,,0,0
Cambodia,811,1949,0,muslim,,,0,0
Cambodia,811,1949,0,other,,,0,0
Cambodia,811,1949,0,buddhist,,,0,0
Cambodia,811,1950,0,buddhist,,,0,0
Cambodia,811,1950,0,muslim,,,0,0
Cambodia,811,1950,0,other,,,0,0
Cambodia,811,1951,0,muslim,,,0,0
Cambodia,811,1951,0,other,,,0,0
Cambodia,811,1951,0,buddhist,,,0,0
Cambodia,811,1952,0,buddhist,,,0,0
Cambodia,811,1952,0,muslim,,,0,0
Cambodia,811,1952,0,other,,,0,0
Cambodia,811,1953,1,buddhist,,92.22821,0,0
Cambodia,811,1953,1,muslim,,2.599609,0,0
Cambodia,811,1953,1,other,,5.17218,0,0
Cambodia,811,1954,1,other,,5.139107,0,0
Cambodia,811,1954,1,muslim,,2.587449,0,0
Cambodia,811,1954,1,buddhist,,92.27345,0,0
Cambodia,811,1955,1,muslim,,2.575343,0,0
Cambodia,811,1955,1,buddhist,,92.31844,0,0
Cambodia,811,1955,1,other,,5.106216,0,0
Cambodia,811,1956,1,other,,5.073502,0,0
Cambodia,811,1956,1,buddhist,,92.3632,0,0
Cambodia,811,1956,1,muslim,,2.563294,0,0
Cambodia,811,1957,1,buddhist,,92.40772,0,0
Cambodia,811,1957,1,muslim,,2.551299,0,0
Cambodia,811,1957,1,other,,5.040977,0,0
Cambodia,811,1958,1,buddhist,,92.452,0,0
Cambodia,811,1958,1,muslim,,2.539359,0,0
Cambodia,811,1958,1,other,,5.008644,0,0
Cambodia,811,1959,1,buddhist,,92.49604,0,0
Cambodia,811,1959,1,muslim,,2.527473,0,0
Cambodia,811,1959,1,other,,4.976486,0,0
Cambodia,811,1960,1,other,,4.944511,0,0
Cambodia,811,1960,1,buddhist,,92.53985,0,0
Cambodia,811,1960,1,muslim,,2.515642,0,0
Cambodia,811,1961,1,muslim,,2.503864,0,0
Cambodia,811,1961,1,other,,4.91272,0,0
Cambodia,811,1961,1,buddhist,,92.58342,0,0
Cambodia,811,1962,1,buddhist,,92.62675,0,0
Cambodia,811,1962,1,other,,4.881104,0,0
Cambodia,811,1962,1,muslim,,2.492141,0,0
Cambodia,811,1963,1,buddhist,,92.66986,0,0
Cambodia,811,1963,1,muslim,,2.48047,0,0
Cambodia,811,1963,1,other,,4.84967,0,0
Cambodia,811,1964,1,buddhist,,92.71273,0,0
Cambodia,811,1964,1,other,,4.81842,0,0
Cambodia,811,1964,1,muslim,,2.468853,0,0
Cambodia,811,1965,1,other,,4.787338,0,0
Cambodia,811,1965,1,muslim,,2.457289,0,0
Cambodia,811,1965,1,buddhist,,92.75537,0,0
Cambodia,811,1966,1,other,,4.756447,0,0
Cambodia,811,1966,1,muslim,,2.445778,0,0
Cambodia,811,1966,1,buddhist,,92.79778,0,0
Cambodia,811,1967,1,other,,4.725723,0,0
Cambodia,811,1967,1,muslim,,2.434319,0,0
Cambodia,811,1967,1,buddhist,,92.83996,0,0
Cambodia,811,1968,1,other,,4.695175,0,0
Cambodia,811,1968,1,buddhist,,92.88191,0,0
Cambodia,811,1968,1,muslim,,2.422913,0,0
Cambodia,811,1969,1,other,,4.664803,0,0
Cambodia,811,1969,1,muslim,,2.411559,0,0
Cambodia,811,1969,1,buddhist,,92.92364,0,0
Cambodia,811,1970,1,buddhist,,92.96514,0,0
Cambodia,811,1970,1,muslim,,2.400257,0,0
Cambodia,811,1970,1,other,,4.634605,0,0
Cambodia,811,1971,1,muslim,,2.389006,0,0
Cambodia,811,1971,1,other,,4.604576,0,0
Cambodia,811,1971,1,buddhist,,93.00642,0,0
Cambodia,811,1972,1,buddhist,,93.04746,0,0
Cambodia,811,1972,1,muslim,,2.377807,0,0
Cambodia,811,1972,1,other,,4.57473,0,0
Cambodia,811,1973,1,buddhist,,93.08829,0,0
Cambodia,811,1973,1,muslim,,2.366659,0,0
Cambodia,811,1973,1,other,,4.545052,0,0
Cambodia,811,1974,1,buddhist,,93.1289,0,0
Cambodia,811,1974,1,muslim,,2.355562,0,0
Cambodia,811,1974,1,other,,4.515541,0,0
Cambodia,811,1975,1,buddhist,,93.16928,0,0
Cambodia,811,1975,1,other,,4.486206,0,0
Cambodia,811,1975,1,muslim,,2.344516,0,0
Cambodia,811,1976,1,muslim,,2.333521,0,0
Cambodia,811,1976,1,buddhist,,93.20944,0,0
Cambodia,811,1976,1,other,,4.457039,0,0
Cambodia,811,1977,1,other,,4.428032,0,0
Cambodia,811,1977,1,buddhist,,93.24939,0,0
Cambodia,811,1977,1,muslim,,2.322575,0,0
Cambodia,811,1978,1,other,,4.3992,0,0
Cambodia,811,1978,1,buddhist,,93.28912,0,0
Cambodia,811,1978,1,muslim,,2.31168,0,0
Cambodia,811,1979,1,muslim,,2.300835,0,0
Cambodia,811,1979,1,other,,4.370537,0,0
Cambodia,811,1979,1,buddhist,,93.32863,0,0
Cambodia,811,1980,1,other,,4.342041,0,0
Cambodia,811,1980,1,buddhist,88.4,93.36792,0,0
Cambodia,811,1980,1,muslim,2.4,2.29004,0,0
Cambodia,811,1981,1,other,,4.313705,0,0
Cambodia,811,1981,1,buddhist,95,93.407,0,0
Cambodia,811,1981,1,muslim,,2.279294,0,0
Cambodia,811,1982,1,buddhist,,93.44586,0,0
Cambodia,811,1982,1,other,,4.285538,0,0
Cambodia,811,1982,1,muslim,,2.268597,0,0
Cambodia,811,1983,1,muslim,,2.257949,0,0
Cambodia,811,1983,1,buddhist,,93.48452,0,0
Cambodia,811,1983,1,other,,4.25753,0,0
Cambodia,811,1984,1,buddhist,,93.52296,0,0
Cambodia,811,1984,1,muslim,,2.24735,0,0
Cambodia,811,1984,1,other,,4.229691,0,0
Cambodia,811,1985,1,buddhist,,93.56119,0,0
Cambodia,811,1985,1,muslim,,2.2368,0,0
Cambodia,811,1985,1,other,,4.202011,0,0
Cambodia,811,1986,1,other,,4.1745,0,0
Cambodia,811,1986,1,muslim,,2.226298,0,0
Cambodia,811,1986,1,buddhist,,93.59921,0,0
Cambodia,811,1987,1,buddhist,,93.63701,0,0
Cambodia,811,1987,1,other,,4.147148,0,0
Cambodia,811,1987,1,muslim,,2.215844,0,0
Cambodia,811,1988,1,other,,4.119949,0,0
Cambodia,811,1988,1,buddhist,,93.67461,0,0
Cambodia,811,1988,1,muslim,,2.205439,0,0
Cambodia,811,1989,1,other,,4.092911,0,0
Cambodia,811,1989,1,buddhist,95,93.71201,0,0
Cambodia,811,1989,1,muslim,,2.195081,0,0
Cambodia,811,1990,1,buddhist,,93.74919,0,0
Cambodia,811,1990,1,other,,4.06604,0,0
Cambodia,811,1990,1,muslim,,2.18477,0,0
Cambodia,811,1991,1,other,,4.039314,0,0
Cambodia,811,1991,1,muslim,,2.174507,0,0
Cambodia,811,1991,1,buddhist,,93.78618,0,0
Cambodia,811,1992,1,muslim,,2.164292,0,0
Cambodia,811,1992,1,buddhist,,93.82295,0,0
Cambodia,811,1992,1,other,,4.012756,0,0
Cambodia,811,1993,1,buddhist,95,93.85953,0,0
Cambodia,811,1993,1,muslim,2,2.154122,0,0
Cambodia,811,1993,1,other,,3.986351,0,0
Cambodia,811,1994,1,muslim,2,2.144,0,0
Cambodia,811,1994,1,buddhist,95,93.8959,0,0
Cambodia,811,1994,1,other,,3.960106,0,0
Cambodia,811,1995,1,muslim,,2.133924,0,0
Cambodia,811,1995,1,buddhist,,93.93207,0,0
Cambodia,811,1995,1,other,,3.934006,0,0
Cambodia,811,1996,1,buddhist,,93.96804,0,0
Cambodia,811,1996,1,other,,3.908066,0,0
Cambodia,811,1996,1,muslim,,2.123895,0,0
Cambodia,811,1997,1,other,,3.882278,0,0
Cambodia,811,1997,1,muslim,,2.113912,0,0
Cambodia,811,1997,1,buddhist,,94.00381,0,0
Cambodia,811,1998,1,other,,3.856651,0,0
Cambodia,811,1998,1,muslim,2.1,2.103974,0,0
Cambodia,811,1998,1,buddhist,96.4,94.03938,0,0
Cambodia,811,1999,1,muslim,,2.094083,0,0
Cambodia,811,1999,1,buddhist,95,94.07475,0,0
Cambodia,811,1999,1,other,,3.831161,0,0
Cambodia,811,2000,1,other,,3.805832,0,0
Cambodia,811,2000,1,muslim,,2.084237,0,0
Cambodia,811,2000,1,other,,3.805832,0,0
Cambodia,811,2000,1,buddhist,,94.10993,0,0
Cambodia,811,2000,1,buddhist,84.7,94.10993,0,0
Cambodia,811,2000,1,muslim,2.3,2.084237,0,0
Cambodia,811,2001,1,other,,3.780655,0,0
Cambodia,811,2001,1,buddhist,,94.14491,0,0
Cambodia,811,2001,1,muslim,,2.074436,0,0
Cambodia,811,2002,1,buddhist,,94.1797,0,0
Cambodia,811,2002,1,muslim,,2.06468,0,0
Cambodia,811,2002,1,other,,3.755623,0,0
Cambodia,811,2003,1,muslim,,2.054969,0,0
Cambodia,811,2003,1,other,,3.730743,0,0
Cambodia,811,2003,1,buddhist,,94.21429,0,0
Cambodia,811,2004,1,buddhist,,94.24869,0,0
Cambodia,811,2004,1,muslim,,2.045303,0,0
Cambodia,811,2004,1,other,,3.706009,0,0
Cambodia,811,2005,1,muslim,,2.035682,0,0
Cambodia,811,2005,1,other,,3.681419,0,0
Cambodia,811,2005,1,buddhist,,94.2829,0,0
Cambodia,811,2006,1,other,,3.656982,0,0
Cambodia,811,2006,1,muslim,,2.026104,0,0
Cambodia,811,2006,1,buddhist,,94.31691,0,0
Cambodia,811,2007,1,other,,3.63269,0,0
Cambodia,811,2007,1,muslim,,2.016572,0,0
Cambodia,811,2007,1,buddhist,,94.35074,0,0
Cambodia,811,2008,1,buddhist,,94.38437,0,0
Cambodia,811,2008,1,other,,3.608551,0,0
Cambodia,811,2008,1,muslim,,2.007083,0,0
Cambodia,811,2009,1,other,,3.584541,0,0
Cambodia,811,2009,1,buddhist,,94.41782,0,0
Cambodia,811,2009,1,muslim,,1.997637,0,0
Cambodia,811,2010,1,buddhist,,94.45108,0,0
Cambodia,811,2010,1,muslim,,1.988235,0,0
Cambodia,811,2010,1,other,,3.560684,0,0
Cambodia,811,2011,1,muslim,,1.978877,0,0
Cambodia,811,2011,1,other,,3.536972,0,0
Cambodia,811,2011,1,buddhist,,94.48415,0,0
Cambodia,811,2012,1,buddhist,,94.51704,0,0
Cambodia,811,2012,1,muslim,,1.969561,0,0
Cambodia,811,2012,1,other,,3.513397,0,0
Cambodia,811,2013,1,buddhist,,94.54974,0,0
Cambodia,811,2013,1,other,,3.489967,0,0
Cambodia,811,2013,1,muslim,,1.960289,0,0
Laos,812,1945,0,christian,,,0,0
Laos,812,1945,0,traditionalbelief,,,0,0
Laos,812,1945,0,nonreligious,,,0,0
Laos,812,1945,0,buddhist,,,0,0
Laos,812,1946,0,traditionalbelief,,,0,0
Laos,812,1946,0,nonreligious,,,0,0
Laos,812,1946,0,christian,,,0,0
Laos,812,1946,0,buddhist,,,0,0
Laos,812,1947,0,traditionalbelief,,,0,0
Laos,812,1947,0,christian,,,0,0
Laos,812,1947,0,buddhist,,,0,0
Laos,812,1947,0,nonreligious,,,0,0
Laos,812,1948,0,christian,,,0,0
Laos,812,1948,0,nonreligious,,,0,0
Laos,812,1948,0,buddhist,,,0,0
Laos,812,1948,0,traditionalbelief,,,0,0
Laos,812,1949,0,traditionalbelief,,,0,0
Laos,812,1949,0,nonreligious,,,0,0
Laos,812,1949,0,christian,,,0,0
Laos,812,1949,0,buddhist,,,0,0
Laos,812,1950,0,buddhist,,,0,0
Laos,812,1950,0,christian,,,0,0
Laos,812,1950,0,nonreligious,,,0,0
Laos,812,1950,0,traditionalbelief,,,0,0
Laos,812,1951,0,christian,,,0,0
Laos,812,1951,0,nonreligious,,,0,0
Laos,812,1951,0,traditionalbelief,,,0,0
Laos,812,1951,0,buddhist,,,0,0
Laos,812,1952,0,nonreligious,,,0,0
Laos,812,1952,0,christian,,,0,0
Laos,812,1952,0,traditionalbelief,,,0,0
Laos,812,1952,0,buddhist,,,0,0
Laos,812,1953,0,traditionalbelief,,,0,0
Laos,812,1953,0,nonreligious,,,0,0
Laos,812,1953,0,buddhist,,,0,0
Laos,812,1953,0,christian,,,0,0
Laos,812,1954,1,christian,,1.881293,0,0
Laos,812,1954,1,traditionalbelief,,32.85978,0,0
Laos,812,1954,1,buddhist,,62.29067,0,0
Laos,812,1954,1,nonreligious,,2.968259,0,0
Laos,812,1955,1,christian,,1.883179,0,0
Laos,812,1955,1,nonreligious,,3.008262,0,0
Laos,812,1955,1,buddhist,,62.14994,0,0
Laos,812,1955,1,traditionalbelief,,32.95862,0,0
Laos,812,1956,1,buddhist,,62.00864,0,0
Laos,812,1956,1,nonreligious,,3.04878,0,0
Laos,812,1956,1,christian,,1.885063,0,0
Laos,812,1956,1,traditionalbelief,,33.05752,0,0
Laos,812,1957,1,traditionalbelief,,33.15648,0,0
Laos,812,1957,1,nonreligious,,3.089817,0,0
Laos,812,1957,1,buddhist,,61.86676,0,0
Laos,812,1957,1,christian,,1.886944,0,0
Laos,812,1958,1,buddhist,,61.7243,0,0
Laos,812,1958,1,traditionalbelief,,33.2555,0,0
Laos,812,1958,1,christian,,1.888824,0,0
Laos,812,1958,1,nonreligious,,3.13138,0,0
Laos,812,1959,1,buddhist,,61.58126,0,0
Laos,812,1959,1,christian,,1.8907,0,0
Laos,812,1959,1,traditionalbelief,,33.35456,0,0
Laos,812,1959,1,nonreligious,,3.173474,0,0
Laos,812,1960,1,christian,,1.892574,0,0
Laos,812,1960,1,traditionalbelief,,33.45368,0,0
Laos,812,1960,1,buddhist,,61.43764,0,0
Laos,812,1960,1,nonreligious,,3.216105,0,0
Laos,812,1961,1,buddhist,,61.29344,0,0
Laos,812,1961,1,traditionalbelief,,33.55284,0,0
Laos,812,1961,1,christian,,1.894444,0,0
Laos,812,1961,1,nonreligious,,3.259279,0,0
Laos,812,1962,1,traditionalbelief,,33.65203,0,0
Laos,812,1962,1,buddhist,,61.14865,0,0
Laos,812,1962,1,christian,,1.896312,0,0
Laos,812,1962,1,nonreligious,,3.303003,0,0
Laos,812,1963,1,traditionalbelief,,33.75126,0,0
Laos,812,1963,1,christian,,1.898175,0,0
Laos,812,1963,1,nonreligious,,3.347281,0,0
Laos,812,1963,1,buddhist,,61.00328,0,0
Laos,812,1964,1,traditionalbelief,,33.85052,0,0
Laos,812,1964,1,christian,,1.900036,0,0
Laos,812,1964,1,nonreligious,,3.392121,0,0
Laos,812,1964,1,buddhist,,60.85733,0,0
Laos,812,1965,1,traditionalbelief,,33.94979,0,0
Laos,812,1965,1,buddhist,,60.71078,0,0
Laos,812,1965,1,christian,,1.901893,0,0
Laos,812,1965,1,nonreligious,,3.437527,0,0
Laos,812,1966,1,nonreligious,,3.483507,0,0
Laos,812,1966,1,christian,,1.903746,0,0
Laos,812,1966,1,traditionalbelief,,34.0491,0,0
Laos,812,1966,1,buddhist,,60.56365,0,0
Laos,812,1967,1,nonreligious,,3.530066,0,0
Laos,812,1967,1,traditionalbelief,,34.14841,0,0
Laos,812,1967,1,christian,,1.905594,0,0
Laos,812,1967,1,buddhist,,60.41592,0,0
Laos,812,1968,1,nonreligious,,3.577211,0,0
Laos,812,1968,1,buddhist,,60.26761,0,0
Laos,812,1968,1,christian,,1.907439,0,0
Laos,812,1968,1,traditionalbelief,,34.24774,0,0
Laos,812,1969,1,christian,,1.909279,0,0
Laos,812,1969,1,traditionalbelief,,34.34708,0,0
Laos,812,1969,1,buddhist,,60.1187,0,0
Laos,812,1969,1,nonreligious,,3.624948,0,0
Laos,812,1970,1,christian,2,1.911115,0,0
Laos,812,1970,1,traditionalbelief,38.8,34.44641,0,0
Laos,812,1970,1,christian,1.7,1.911115,0,0
Laos,812,1970,1,buddhist,,59.9692,0,0
Laos,812,1970,1,nonreligious,3.4,3.673282,0,0
Laos,812,1970,1,traditionalbelief,34,34.44641,0,0
Laos,812,1970,1,buddhist,57.9,59.9692,0,0
Laos,812,1970,1,nonreligious,,3.673282,0,0
Laos,812,1970,1,nonreligious,,3.673282,0,0
Laos,812,1970,1,buddhist,54,59.9692,0,0
Laos,812,1970,1,traditionalbelief,,34.44641,0,0
Laos,812,1970,1,christian,,1.911115,0,0
Laos,812,1971,1,christian,,1.912946,0,0
Laos,812,1971,1,nonreligious,,3.722221,0,0
Laos,812,1971,1,traditionalbelief,,34.54574,0,0
Laos,812,1971,1,buddhist,,59.8191,0,0
Laos,812,1972,1,christian,,1.914772,0,0
Laos,812,1972,1,nonreligious,,3.77177,0,0
Laos,812,1972,1,traditionalbelief,,34.64506,0,0
Laos,812,1972,1,buddhist,,59.6684,0,0
Laos,812,1973,1,traditionalbelief,,34.74436,0,0
Laos,812,1973,1,christian,,1.916592,0,0
Laos,812,1973,1,nonreligious,,3.821935,0,0
Laos,812,1973,1,buddhist,,59.51711,0,0
Laos,812,1974,1,buddhist,,59.36522,0,0
Laos,812,1974,1,christian,,1.918408,0,0
Laos,812,1974,1,traditionalbelief,,34.84365,0,0
Laos,812,1974,1,nonreligious,,3.872724,0,0
Laos,812,1975,1,traditionalbelief,33.8,34.94291,0,0
Laos,812,1975,1,nonreligious,3.6,3.924143,0,0
Laos,812,1975,1,buddhist,57.8,59.21273,0,0
Laos,812,1975,1,christian,1.8,1.920218,0,0
Laos,812,1976,1,buddhist,,59.05964,0,0
Laos,812,1976,1,traditionalbelief,,35.04214,0,0
Laos,812,1976,1,christian,,1.922022,0,0
Laos,812,1976,1,nonreligious,,3.976197,0,0
Laos,812,1977,1,nonreligious,,4.028894,0,0
Laos,812,1977,1,buddhist,,58.90594,0,0
Laos,812,1977,1,christian,,1.923819,0,0
Laos,812,1977,1,traditionalbelief,,35.14134,0,0
Laos,812,1978,1,nonreligious,,4.082239,0,0
Laos,812,1978,1,traditionalbelief,,35.24049,0,0
Laos,812,1978,1,christian,,1.925611,0,0
Laos,812,1978,1,buddhist,90,58.75166,0,0
Laos,812,1979,1,traditionalbelief,,35.3396,0,0
Laos,812,1979,1,buddhist,,58.59677,0,0
Laos,812,1979,1,nonreligious,,4.13624,0,0
Laos,812,1979,1,christian,,1.927396,0,0
Laos,812,1980,1,buddhist,57.8,58.44127,0,0
Laos,812,1980,1,traditionalbelief,33.6,35.43866,0,0
Laos,812,1980,1,christian,1.8,1.929175,0,0
Laos,812,1980,1,nonreligious,,4.190902,0,0
Laos,812,1980,1,christian,1.8,1.929175,0,0
Laos,812,1980,1,traditionalbelief,33.6,35.43866,0,0
Laos,812,1980,1,nonreligious,3.8,4.190902,0,0
Laos,812,1980,1,buddhist,57.8,58.44127,0,0
Laos,812,1981,1,christian,,1.930947,0,0
Laos,812,1981,1,traditionalbelief,,35.53765,0,0
Laos,812,1981,1,nonreligious,,4.246232,0,0
Laos,812,1981,1,buddhist,50,58.28517,0,0
Laos,812,1982,1,traditionalbelief,,35.63659,0,0
Laos,812,1982,1,buddhist,,58.12846,0,0
Laos,812,1982,1,nonreligious,,4.302237,0,0
Laos,812,1982,1,christian,,1.932712,0,0
Laos,812,1983,1,nonreligious,,4.358924,0,0
Laos,812,1983,1,traditionalbelief,,35.73545,0,0
Laos,812,1983,1,buddhist,,57.97116,0,0
Laos,812,1983,1,christian,,1.934469,0,0
Laos,812,1984,1,traditionalbelief,34,35.83424,0,0
Laos,812,1984,1,christian,,1.936219,0,0
Laos,812,1984,1,nonreligious,,4.416296,0,0
Laos,812,1984,1,buddhist,58,57.81325,0,0
Laos,812,1985,1,traditionalbelief,,35.93294,0,0
Laos,812,1985,1,nonreligious,,4.474365,0,0
Laos,812,1985,1,christian,,1.937962,0,0
Laos,812,1985,1,buddhist,,57.65473,0,0
Laos,812,1986,1,traditionalbelief,,36.03156,0,0
Laos,812,1986,1,buddhist,,57.49561,0,0
Laos,812,1986,1,christian,,1.939696,0,0
Laos,812,1986,1,nonreligious,,4.533134,0,0
Laos,812,1987,1,buddhist,,57.33588,0,0
Laos,812,1987,1,nonreligious,,4.59261,0,0
Laos,812,1987,1,traditionalbelief,,36.13008,0,0
Laos,812,1987,1,christian,,1.941422,0,0
Laos,812,1988,1,buddhist,85,57.17555,0,0
Laos,812,1988,1,traditionalbelief,,36.22851,0,0
Laos,812,1988,1,christian,,1.94314,0,0
Laos,812,1988,1,nonreligious,,4.652802,0,0
Laos,812,1989,1,traditionalbelief,50,36.32683,0,0
Laos,812,1989,1,buddhist,50,57.01461,0,0
Laos,812,1989,1,christian,,1.944849,0,0
Laos,812,1989,1,nonreligious,,4.713712,0,0
Laos,812,1990,1,buddhist,,56.85307,0,0
Laos,812,1990,1,christian,,1.94655,0,0
Laos,812,1990,1,nonreligious,,4.77535,0,0
Laos,812,1990,1,traditionalbelief,,36.42503,0,0
Laos,812,1991,1,christian,,1.948241,0,0
Laos,812,1991,1,buddhist,,56.69092,0,0
Laos,812,1991,1,traditionalbelief,,36.52311,0,0
Laos,812,1991,1,nonreligious,,4.837721,0,0
Laos,812,1992,1,nonreligious,,4.900835,0,0
Laos,812,1992,1,traditionalbelief,,36.62107,0,0
Laos,812,1992,1,buddhist,,56.52817,0,0
Laos,812,1992,1,christian,,1.949923,0,0
Laos,812,1993,1,nonreligious,,4.964694,0,0
Laos,812,1993,1,buddhist,,56.36481,0,0
Laos,812,1993,1,traditionalbelief,,36.7189,0,0
Laos,812,1993,1,christian,,1.951595,0,0
Laos,812,1994,1,christian,,1.953258,0,0
Laos,812,1994,1,buddhist,80,56.20085,0,0
Laos,812,1994,1,nonreligious,,5.029307,0,0
Laos,812,1994,1,traditionalbelief,20,36.81659,0,0
Laos,812,1995,1,traditionalbelief,33.12,36.91413,0,0
Laos,812,1995,1,traditionalbelief,32.9,36.91413,0,0
Laos,812,1995,1,christian,1.3,1.954911,0,0
Laos,812,1995,1,nonreligious,,5.09468,0,0
Laos,812,1995,1,buddhist,65,56.03628,0,0
Laos,812,1995,1,buddhist,65.43,56.03628,0,0
Laos,812,1995,1,nonreligious,,5.09468,0,0
Laos,812,1995,1,christian,1.31,1.954911,0,0
Laos,812,1996,1,nonreligious,,5.16082,0,0
Laos,812,1996,1,christian,,1.956553,0,0
Laos,812,1996,1,buddhist,60,55.87111,0,0
Laos,812,1996,1,traditionalbelief,,37.01152,0,0
Laos,812,1997,1,nonreligious,,5.227734,0,0
Laos,812,1997,1,christian,,1.958184,0,0
Laos,812,1997,1,traditionalbelief,,37.10875,0,0
Laos,812,1997,1,buddhist,,55.70534,0,0
Laos,812,1998,1,nonreligious,,5.295426,0,0
Laos,812,1998,1,buddhist,60,55.53896,0,0
Laos,812,1998,1,christian,,1.959805,0,0
Laos,812,1998,1,traditionalbelief,,37.20581,0,0
Laos,812,1999,1,nonreligious,,5.363905,0,0
Laos,812,1999,1,christian,,1.961415,0,0
Laos,812,1999,1,traditionalbelief,,37.3027,0,0
Laos,812,1999,1,buddhist,,55.37198,0,0
Laos,812,2000,1,nonreligious,4.3,5.433179,0,0
Laos,812,2000,1,buddhist,48.8,55.20441,0,0
Laos,812,2000,1,christian,2.1,1.963014,0,0
Laos,812,2000,1,traditionalbelief,0,37.3994,0,0
Laos,812,2001,1,nonreligious,,5.503251,0,0
Laos,812,2001,1,christian,,1.964601,0,0
Laos,812,2001,1,traditionalbelief,,37.49592,0,0
Laos,812,2001,1,buddhist,,55.03623,0,0
Laos,812,2002,1,christian,,1.966176,0,0
Laos,812,2002,1,buddhist,,54.86745,0,0
Laos,812,2002,1,nonreligious,,5.574129,0,0
Laos,812,2002,1,traditionalbelief,,37.59225,0,0
Laos,812,2003,1,christian,,1.967739,0,0
Laos,812,2003,1,nonreligious,,5.64582,0,0
Laos,812,2003,1,traditionalbelief,,37.68837,0,0
Laos,812,2003,1,buddhist,,54.69807,0,0
Laos,812,2004,1,buddhist,,54.5281,0,0
Laos,812,2004,1,christian,,1.969289,0,0
Laos,812,2004,1,nonreligious,,5.718329,0,0
Laos,812,2004,1,traditionalbelief,,37.78428,0,0
Laos,812,2005,1,traditionalbelief,,37.87997,0,0
Laos,812,2005,1,christian,2,1.970828,0,0
Laos,812,2005,1,traditionalbelief,49,37.87997,0,0
Laos,812,2005,1,christian,2,1.970828,0,0
Laos,812,2005,1,nonreligious,6,5.791665,0,0
Laos,812,2005,1,buddhist,43,54.35754,0,0
Laos,812,2005,1,christian,1.5,1.970828,0,0
Laos,812,2005,1,buddhist,43,54.35754,0,0
Laos,812,2005,1,traditionalbelief,49,37.87997,0,0
Laos,812,2005,1,buddhist,67,54.35754,0,0
Laos,812,2005,1,nonreligious,,5.791665,0,0
Laos,812,2005,1,nonreligious,6,5.791665,0,0
Laos,812,2006,1,nonreligious,,5.865832,0,0
Laos,812,2006,1,traditionalbelief,,37.97544,0,0
Laos,812,2006,1,christian,,1.972353,0,0
Laos,812,2006,1,buddhist,60,54.18637,0,0
Laos,812,2007,1,buddhist,,54.01462,0,0
Laos,812,2007,1,christian,,1.973865,0,0
Laos,812,2007,1,traditionalbelief,,38.07068,0,0
Laos,812,2007,1,nonreligious,,5.940837,0,0
Laos,812,2008,1,christian,,1.975363,0,0
Laos,812,2008,1,traditionalbelief,,38.16568,0,0
Laos,812,2008,1,buddhist,65,53.84227,0,0
Laos,812,2008,1,nonreligious,,6.016686,0,0
Laos,812,2009,1,nonreligious,,6.093386,0,0
Laos,812,2009,1,christian,,1.976848,0,0
Laos,812,2009,1,buddhist,67,53.66934,0,0
Laos,812,2009,1,traditionalbelief,,38.26043,0,0
Laos,812,2010,1,christian,3.1,1.97832,0,0
Laos,812,2010,1,buddhist,52.9,53.49581,0,0
Laos,812,2010,1,nonreligious,,6.170944,0,0
Laos,812,2010,1,traditionalbelief,38.7,38.35493,0,0
